8.56857 0.587
8.57858 0.093
8.58859 -0.317
8.5986 -0.0
8.60861 -0.253
8.61862 0.181
8.62863 0.107
8.63864 0.316
8.64865 0.133
8.65866 -0.292
8.66867 -0.155
8.67868 0.252
8.68869 -0.384
8.6987 0.009
8.70871 0.105
8.71872 0.047
8.72873 0.092
8.73874 0.158
8.74875 0.222
8.75876 -0.042
8.76877 -0.054
8.77878 -0.258
8.78879 0.045
8.7988 0.375
8.80881 0.338
8.81882 0.017
8.82883 0.186
8.83884 0.435
8.84885 -0.071
8.85886 0.17
8.86887 0.173
8.87888 0.019
8.88889 -0.097
8.8989 1.111
8.90891 -0.249
8.91892 -0.107
8.92893 0.427
8.93894 0.18
8.94895 -0.16
8.95896 0.403
8.96897 0.256
8.97898 -0.144
8.98899 0.048
8.999 0.418
9.00901 -0.053
9.01902 -0.441
9.02903 0.091
9.03904 -0.335
9.04905 -0.059
9.05906 -0.005
9.06907 0.325
9.07908 0.223
9.08909 0.304
9.0991 -0.065
9.10911 0.4
9.11912 0.188
9.12913 -0.113
9.13914 0.067
9.14915 -0.283
9.15916 -0.479
9.16917 0.272
9.17918 0.224
9.18919 0.208
9.1992 -0.121
9.20921 0.134
9.21922 -0.076
9.22923 0.601
9.23924 -0.146
9.24925 -0.248
9.25926 -0.362
9.26927 0.24
9.27928 -0.161
9.28929 0.035
9.2993 0.591
9.30931 0.216
9.31932 -0.322
9.32933 -0.157
9.33934 -0.448
9.34935 -0.336
9.35936 0.246
9.36937 -0.086
9.37938 -0.412
9.38939 -0.168
9.3994 0.116
9.40941 0.38
9.41942 0.11
9.42943 0.187
9.43944 -0.248
9.44945 -0.52
9.45946 0.22
9.46947 -0.461
9.47948 0.34
9.48949 -0.149
9.4995 -0.082
9.50951 -0.105
9.51952 -0.453
9.52953 -0.199
9.53954 0.013
9.54955 0.556
9.55956 -0.216
9.56957 0.147
9.57958 0.273
9.58959 0.188
9.5996 -0.336
9.60961 -0.39
9.61962 0.149
9.62963 0.055
9.63964 -0.209
9.64965 -0.458
9.65966 -0.401
9.66967 0.654
9.67968 -0.111
9.68969 0.474
9.6997 0.183
9.70971 0.1
9.71972 0.014
9.72973 -0.241
9.73974 0.177
9.74975 -0.002
9.75976 -0.45
9.76977 0.692
9.77978 -0.072
9.78979 -0.069
9.7998 0.056
9.80981 0.006
9.81982 0.262
9.82983 -0.248
9.83984 0.048
9.84985 0.506
9.85986 -0.353
9.86987 -0.432
9.87988 0.647
9.88989 -0.305
9.8999 -0.534
9.90991 0.357
9.91992 -0.493
9.92993 0.212
9.93994 0.033
9.94995 0.383
9.95996 -0.01
9.96997 0.086
9.97998 0.227
9.98999 0.037
10.0 -0.006
